id,train_raw,station_raw,distance_raw,address_raw,price_raw,space_raw,room_raw,from_raw,contract_taw,type_raw,station,train,distance,price,space,room,from
47,東海道本線,川崎,徒歩10分以内,川崎区宮本町,25万円,60〜80m²,3DK,1979年から,2013年8月〜,商業,9,2,2,25,4,3,1979
48,東海道本線,川崎,徒歩10分以内,川崎区宮本町,37万円,0〜20m²,1K,1992年から,2013年11月〜,-,9,2,2,37,1,1,1992
49,東海道本線,川崎,徒歩10分以内,川崎区宮本町,39万円,0〜20m²,ワンルーム,1984年から,2013年11月〜,商業,9,2,2,39,1,1,1984
50,東海道本線,川崎,徒歩10分以内,幸区大宮町,39万円,60〜80m²,2LDK,1989年から,2013年11月〜,商業,9,2,2,39,4,2,1989
51,東海道本線,川崎,徒歩10分以内,幸区大宮町,69万円,40〜60m²,1LDK,2007年から,2013年11月〜,商業,9,2,2,69,3,1,2007
52,東海道本線,川崎,徒歩10分以内,幸区大宮町,70万円,60〜80m²,1LDK,2007年から,2013年11月〜,商業,9,2,2,70,4,1,2007
53,東海道本線,川崎,徒歩10分以内,幸区大宮町,71万円,60〜80m²,2LDK,2007年から,2013年11月〜,商業,9,2,2,71,4,2,2007
54,東海道本線,川崎,徒歩10分以内,幸区大宮町,71万円,60〜80m²,3LDK,2007年から,2013年8月〜,商業,9,2,2,71,4,3,2007
55,東海道本線,川崎,徒歩10分以内,幸区大宮町,73万円,60〜80m²,3LDK,2007年から,2013年5月〜,商業,9,2,2,73,4,3,2007
56,東海道本線,川崎,徒歩10分以内,幸区大宮町,75万円,60〜80m²,2LDK,2007年から,2013年8月〜,商業,9,2,2,75,4,2,2007
57,東海道本線,川崎,徒歩10分以内,幸区大宮町,79万円,60〜80m²,3LDK,2007年から,2013年11月〜,商業,9,2,2,79,4,3,2007
58,東海道本線,川崎,徒歩10分以内,幸区大宮町,81万円,40〜60m²,1LDK,2007年から,2014年2月〜,商業,9,2,2,81,3,1,2007
59,東海道本線,川崎,徒歩10分以内,幸区中幸町,46万円,60〜80m²,3LDK,1991年から,2013年8月〜,商業,9,2,2,46,4,3,1991
60,東海道本線,川崎,徒歩10分以内,幸区中幸町,57万円,20〜40m²,1DK,2000年から,2013年11月〜,商業,9,2,2,57,2,1,2000
61,東海道本線,川崎,徒歩10分以内,幸区中幸町,58万円,80〜100m²,3LDK,1997年から,2013年11月〜,商業,9,2,2,58,5,3,1997
62,東海道本線,川崎,徒歩10分以内,幸区中幸町,61万円,40〜60m²,2LDK,1991年から,2013年8月〜,商業,9,2,2,61,3,2,1991
63,東海道本線,川崎,徒歩10分以内,幸区中幸町,65万円,20〜40m²,1K,2006年から,2013年11月〜,商業,9,2,2,65,2,1,2006
64,東海道本線,川崎,徒歩10分以内,幸区中幸町,79万円,60〜80m²,3LDK,2011年から,2014年2月〜,商業,9,2,2,79,4,3,2011
65,東海道本線,川崎,徒歩10分以内,幸区南幸町,29万円,20〜40m²,ワンルーム,1990年から,2013年11月〜,商業,9,2,2,29,2,1,1990
66,東海道本線,川崎,徒歩10分以内,幸区南幸町,41万円,20〜40m²,1K,1990年から,2013年11月〜,商業,9,2,2,41,2,1,1990
67,東海道本線,川崎,徒歩10分以内,幸区南幸町,63万円,40〜60m²,1SLDK,2009年から,2014年2月〜,商業,9,2,2,63,3,1,2009
68,東海道本線,川崎,徒歩10分以内,幸区南幸町,76万円,60〜80m²,2LDK,2009年から,2014年2月〜,商業,9,2,2,76,4,2,2009
69,東海道本線,川崎,徒歩15分以内,川崎区小川町,27万円,20〜40m²,ワンルーム,1986年から,2014年2月〜,商業,9,2,3,27,2,1,1986
70,東海道本線,川崎,徒歩15分以内,川崎区貝塚,18万円,20〜40m²,1K,1972年から,2014年2月〜,商業,9,2,3,18,2,1,1972
71,東海道本線,川崎,徒歩15分以内,川崎区貝塚,18万円,20〜40m²,1K,1972年から,2013年5月〜,商業,9,2,3,18,2,1,1972
72,東海道本線,川崎,徒歩15分以内,川崎区貝塚,22万円,60〜80m²,2LDK,1986年から,2013年2月〜,商業,9,2,3,22,4,2,1986
73,東海道本線,川崎,徒歩15分以内,川崎区貝塚,28万円,20〜40m²,ワンルーム,1986年から,2013年5月〜,二種住居,9,2,3,28,2,1,1986
74,東海道本線,川崎,徒歩15分以内,川崎区境町,35万円,0〜20m²,ワンルーム,1990年から,2013年5月〜,-,9,2,3,35,1,1,1990
75,東海道本線,川崎,徒歩15分以内,川崎区境町,36万円,0〜20m²,1K,1990年から,2013年8月〜,近隣商業,9,2,3,36,1,1,1990
76,東海道本線,川崎,徒歩15分以内,川崎区境町,37万円,0〜20m²,ワンルーム,1990年から,2013年11月〜,近隣商業,9,2,3,37,1,1,1990
77,東海道本線,川崎,徒歩15分以内,川崎区下並木,47万円,60〜80m²,2LDK,2005年から,2013年11月〜,準工業,9,2,3,47,4,2,2005
78,東海道本線,川崎,徒歩15分以内,川崎区富士見,52万円,80〜100m²,3LDK,2005年から,2013年5月〜,二種住居,9,2,3,52,5,3,2005
79,東海道本線,川崎,徒歩15分以内,川崎区本町,42万円,60〜80m²,2SLDK,2000年から,2014年2月〜,商業,9,2,3,42,4,2,2000
80,東海道本線,川崎,徒歩15分以内,川崎区南町,14万円,40〜60m²,ワンルーム,1979年から,2013年8月〜,商業,9,2,3,14,3,1,1979
81,東海道本線,川崎,徒歩15分以内,川崎区南町,34万円,20〜40m²,1LDK,1998年から,2013年5月〜,商業,9,2,3,34,2,1,1998
82,東海道本線,川崎,徒歩15分以内,川崎区元木,31万円,0〜20m²,ワンルーム,1991年から,2013年5月〜,商業,9,2,3,31,1,1,1991
83,東海道本線,川崎,徒歩15分以内,川崎区元木,31万円,0〜20m²,1K,1991年から,2013年8月〜,商業,9,2,3,31,1,1,1991
84,東海道本線,川崎,徒歩15分以内,川崎区元木,34万円,40〜60m²,1LDK,1988年から,2013年5月〜,準住居,9,2,3,34,3,1,1988
85,東海道本線,川崎,徒歩15分以内,川崎区元木,40万円,60〜80m²,3LDK,1995年から,2013年11月〜,商業,9,2,3,40,4,3,1995
86,東海道本線,川崎,徒歩15分以内,川崎区元木,42万円,60〜80m²,1SLDK,2001年から,2014年2月〜,二種住居,9,2,3,42,4,1,2001
87,東海道本線,川崎,徒歩15分以内,川崎区渡田,43万円,60〜80m²,2SLDK,2005年から,2014年2月〜,-,9,2,3,43,4,2,2005
88,東海道本線,川崎,徒歩15分以内,川崎区渡田,44万円,60〜80m²,2SLDK,2005年から,2014年2月〜,-,9,2,3,44,4,2,2005
89,東海道本線,川崎,徒歩15分以内,川崎区渡田,44万円,60〜80m²,3LDK,2005年から,2013年8月〜,二種住居,9,2,3,44,4,3,2005
90,東海道本線,川崎,徒歩15分以内,幸区河原町,23万円,60〜80m²,2SLDK,1974年から,2013年5月〜,二種住居,9,2,3,23,4,2,1974
91,東海道本線,川崎,徒歩15分以内,幸区河原町,25万円,60〜80m²,2SLDK,1974年から,2013年5月〜,二種住居,9,2,3,25,4,2,1974
92,東海道本線,川崎,徒歩15分以内,幸区河原町,27万円,60〜80m²,3LDK,1974年から,2013年5月〜,二種住居,9,2,3,27,4,3,1974
93,東海道本線,川崎,徒歩15分以内,幸区幸町,47万円,60〜80m²,3LDK,1998年から,2013年8月〜,準住居,9,2,3,47,4,3,1998
94,東海道本線,川崎,徒歩15分以内,幸区幸町,49万円,60〜80m²,3LDK,1998年から,2013年5月〜,準住居,9,2,3,49,4,3,1998
95,東海道本線,川崎,徒歩15分以内,幸区神明町,46万円,60〜80m²,3LDK,2006年から,2013年11月〜,近隣商業,9,2,3,46,4,3,2006
96,東海道本線,川崎,徒歩15分以内,幸区神明町,48万円,80〜100m²,3LDK,2004年から,2013年8月〜,準工業,9,2,3,48,5,3,2004
97,東海道本線,川崎,徒歩15分以内,幸区戸手,39万円,60〜80m²,3LDK,1995年から,2014年2月〜,準住居,9,2,3,39,4,3,1995
98,東海道本線,川崎,徒歩15分以内,幸区戸手,40万円,60〜80m²,2LDK,1995年から,2013年5月〜,-,9,2,3,40,4,2,1995
99,東海道本線,川崎,徒歩15分以内,幸区戸手,44万円,80〜100m²,3LDK,2000年から,2013年5月〜,準住居,9,2,3,44,5,3,2000
100,東海道本線,川崎,徒歩15分以内,幸区戸手,46万円,80〜100m²,3LDK,2000年から,2014年2月〜,準住居,9,2,3,46,5,3,2000
101,東海道本線,川崎,徒歩15分以内,幸区戸手,46万円,80〜100m²,3LDK,2000年から,2013年11月〜,準住居,9,2,3,46,5,3,2000
102,東海道本線,川崎,徒歩15分以内,幸区戸手,49万円,60〜80m²,2SLDK,2011年から,2014年2月〜,準住居,9,2,3,49,4,2,2011
103,東海道本線,川崎,徒歩15分以内,幸区戸手,49万円,60〜80m²,3LDK,2000年から,2013年8月〜,準住居,9,2,3,49,4,3,2000
104,東海道本線,川崎,徒歩15分以内,幸区戸手,54万円,60〜80m²,2SLDK,2007年から,2013年8月〜,準住居,9,2,3,54,4,2,2007
105,東海道本線,川崎,徒歩15分以内,幸区戸手,57万円,60〜80m²,2LDK,2007年から,2014年2月〜,準住居,9,2,3,57,4,2,2007
106,東海道本線,川崎,徒歩15分以内,幸区戸手,57万円,60〜80m²,3LDK,2007年から,2013年11月〜,準住居,9,2,3,57,4,3,2007
107,東海道本線,川崎,徒歩15分以内,幸区戸手,67万円,100〜120m²,3LDK,2007年から,2013年5月〜,準住居,9,2,3,67,6,3,2007
108,東海道本線,川崎,徒歩15分以内,幸区南幸町,32万円,0〜20m²,ワンルーム,1989年から,2013年11月〜,近隣商業,9,2,3,32,1,1,1989
109,東海道本線,川崎,徒歩15分以内,幸区南幸町,34万円,0〜20m²,ワンルーム,1989年から,2013年11月〜,-,9,2,3,34,1,1,1989
110,東海道本線,川崎,徒歩15分以内,幸区南幸町,44万円,60〜80m²,2SLDK,1998年から,2013年11月〜,商業,9,2,3,44,4,2,1998
111,東海道本線,川崎,徒歩15分超,川崎区渡田新町,27万円,20〜40m²,2K,1990年から,2013年11月〜,二種住居,9,2,4,27,2,2,1990
112,東海道本線,川崎,徒歩15分超,幸区遠藤町,38万円,100〜120m²,3LDK,2004年から,2013年8月〜,近隣商業,9,2,4,38,6,3,2004
113,東海道本線,川崎,徒歩15分超,幸区遠藤町,42万円,80〜100m²,3LDK,2004年から,2013年8月〜,二種住居,9,2,4,42,5,3,2004
114,東海道本線,川崎,徒歩15分超,幸区遠藤町,44万円,60〜80m²,3LDK,2009年から,2013年11月〜,二種住居,9,2,4,44,4,3,2009
115,東海道本線,川崎,徒歩15分超,幸区戸手,60万円,60〜80m²,2SLDK,2007年から,2013年8月〜,準工業,9,2,4,60,4,2,2007
116,東海道本線,川崎,バス,川崎区浅田,21万円,60〜80m²,4LDK,1988年から,2013年11月〜,近隣商業,9,2,5,21,4,4,1988
117,東海道本線,川崎,バス,川崎区浅田,23万円,80〜100m²,4LDK,1999年から,2013年5月〜,二種住居,9,2,5,23,5,4,1999
118,東海道本線,川崎,バス,川崎区池上新町,20万円,0〜20m²,ワンルーム,1987年から,2013年5月〜,近隣商業,9,2,5,20,1,1,1987
119,東海道本線,川崎,バス,川崎区池上新町,30万円,80〜100m²,3LDK,1999年から,2013年8月〜,二種住居,9,2,5,30,5,3,1999
120,東海道本線,川崎,バス,川崎区追分町,30万円,80〜100m²,3LDK,2001年から,2013年8月〜,商業,9,2,5,30,5,3,2001
121,東海道本線,川崎,バス,川崎区追分町,34万円,40〜60m²,3LDK,1995年から,2014年2月〜,-,9,2,5,34,3,3,1995
122,東海道本線,川崎,バス,川崎区追分町,37万円,80〜100m²,3LDK,2001年から,2013年11月〜,商業,9,2,5,37,5,3,2001
123,東海道本線,川崎,バス,川崎区大島,16万円,40〜60m²,1LDK,1970年から,2013年11月〜,近隣商業,9,2,5,16,3,1,1970
124,東海道本線,川崎,バス,川崎区大島,31万円,0〜20m²,ワンルーム,1988年から,2014年2月〜,二種住居,9,2,5,31,1,1,1988
125,東海道本線,川崎,バス,川崎区大島,37万円,60〜80m²,3LDK,2003年から,2014年2月〜,-,9,2,5,37,4,3,2003
126,東海道本線,川崎,バス,川崎区小田,22万円,40〜60m²,2DK,1985年から,2013年8月〜,商業,9,2,5,22,3,2,1985
127,東海道本線,川崎,バス,川崎区小田,24万円,60〜80m²,3LDK,1997年から,2014年2月〜,二種住居,9,2,5,24,4,3,1997
128,東海道本線,川崎,バス,川崎区小田,25万円,60〜80m²,3LDK,1997年から,2013年8月〜,二種住居,9,2,5,25,4,3,1997
129,東海道本線,川崎,バス,川崎区小田,25万円,60〜80m²,3LDK,1994年から,2013年2月〜,二種住居,9,2,5,25,4,3,1994
130,東海道本線,川崎,バス,川崎区小田,25万円,100〜120m²,4LDK,2001年から,2013年8月〜,二種住居,9,2,5,25,6,4,2001
131,東海道本線,川崎,バス,川崎区小田,27万円,100〜120m²,4SLDK,2001年から,2014年2月〜,二種住居,9,2,5,27,6,4,2001
132,東海道本線,川崎,バス,川崎区小田,28万円,80〜100m²,3LDK,1999年から,2013年11月〜,二種住居,9,2,5,28,5,3,1999
133,東海道本線,川崎,バス,川崎区小田栄,35万円,60〜80m²,3LDK,2007年から,2013年5月〜,準住居,9,2,5,35,4,3,2007
134,東海道本線,川崎,バス,川崎区小田栄,36万円,60〜80m²,3LDK,2006年から,2013年11月〜,-,9,2,5,36,4,3,2006
135,東海道本線,川崎,バス,川崎区小田栄,41万円,60〜80m²,3LDK,2007年から,2013年8月〜,準住居,9,2,5,41,4,3,2007
136,東海道本線,川崎,バス,川崎区京町,25万円,60〜80m²,3LDK,1989年から,2013年11月〜,二種住居,9,2,5,25,4,3,1989
137,東海道本線,川崎,バス,川崎区京町,26万円,80〜100m²,3LDK,1989年から,2013年8月〜,二種住居,9,2,5,26,5,3,1989
138,東海道本線,川崎,バス,川崎区京町,27万円,60〜80m²,3LDK,1994年から,2013年5月〜,二種住居,9,2,5,27,4,3,1994
139,東海道本線,川崎,バス,川崎区京町,27万円,80〜100m²,3LDK,1989年から,2014年2月〜,二種住居,9,2,5,27,5,3,1989
140,東海道本線,川崎,バス,川崎区京町,27万円,80〜100m²,3LDK,1989年から,2013年5月〜,二種住居,9,2,5,27,5,3,1989
141,東海道本線,川崎,バス,川崎区京町,27万円,100〜120m²,2LDK,1987年から,2013年8月〜,-,9,2,5,27,6,2,1987
142,東海道本線,川崎,バス,川崎区京町,28万円,80〜100m²,4LDK,1986年から,2013年5月〜,二種住居,9,2,5,28,5,4,1986
143,東海道本線,川崎,バス,川崎区京町,29万円,80〜100m²,3LDK,1989年から,2014年2月〜,二種住居,9,2,5,29,5,3,1989
144,東海道本線,川崎,バス,川崎区京町,42万円,60〜80m²,3LDK,2011年から,2014年2月〜,二種住居,9,2,5,42,4,3,2011
145,東海道本線,川崎,バス,川崎区鋼管通,27万円,40〜60m²,2LDK,1994年から,2013年8月〜,商業,9,2,5,27,3,2,1994
146,東海道本線,川崎,バス,川崎区鋼管通,31万円,60〜80m²,3LDK,1996年から,2014年2月〜,二種住居,9,2,5,31,4,3,1996
147,東海道本線,川崎,バス,川崎区桜本,22万円,40〜60m²,3DK,1993年から,2013年5月〜,近隣商業,9,2,5,22,3,3,1993
148,東海道本線,川崎,バス,川崎区桜本,24万円,60〜80m²,3LDK,1994年から,2013年8月〜,二種住居,9,2,5,24,4,3,1994
149,東海道本線,川崎,バス,川崎区桜本,30万円,60〜80m²,3LDK,1994年から,2014年2月〜,二種住居,9,2,5,30,4,3,1994
150,東海道本線,川崎,バス,川崎区桜本,33万円,60〜80m²,3LDK,2006年から,2013年8月〜,準工業,9,2,5,33,4,3,2006
151,東海道本線,川崎,バス,川崎区桜本,34万円,60〜80m²,3LDK,1990年から,2013年8月〜,二種住居,9,2,5,34,4,3,1990
152,東海道本線,川崎,バス,川崎区桜本,34万円,60〜80m²,4LDK,1994年から,2013年5月〜,二種住居,9,2,5,34,4,4,1994
153,東海道本線,川崎,バス,川崎区浜町,21万円,60〜80m²,3LDK,1993年から,2013年5月〜,二種住居,9,2,5,21,4,3,1993
154,東海道本線,川崎,バス,川崎区浜町,24万円,40〜60m²,2SLDK,1990年から,2013年5月〜,商業,9,2,5,24,3,2,1990
155,東海道本線,川崎,バス,川崎区浜町,28万円,60〜80m²,3LDK,1993年から,2013年8月〜,-,9,2,5,28,4,3,1993
156,東海道本線,川崎,バス,川崎区浜町,29万円,60〜80m²,3LDK,1996年から,2013年5月〜,二種住居,9,2,5,29,4,3,1996
157,東海道本線,川崎,バス,川崎区浜町,32万円,60〜80m²,3LDK,1996年から,2013年5月〜,-,9,2,5,32,4,3,1996
158,東海道本線,川崎,バス,川崎区藤崎,35万円,60〜80m²,3LDK,1999年から,2014年2月〜,二種住居,9,2,5,35,4,3,1999
159,東海道本線,川崎,バス,川崎区四谷上町,33万円,60〜80m²,3LDK,2001年から,2014年2月〜,近隣商業,9,2,5,33,4,3,2001
160,東海道本線,川崎,バス,川崎区四谷下町,30万円,60〜80m²,3LDK,1999年から,2013年8月〜,準工業,9,2,5,30,4,3,1999
161,東海道本線,川崎,バス,川崎区四谷下町,31万円,60〜80m²,3LDK,1999年から,2014年2月〜,準工業,9,2,5,31,4,3,1999
162,東海道本線,川崎,バス,幸区小向仲野町,35万円,60〜80m²,3LDK,2006年から,2014年2月〜,一種住居,9,2,5,35,4,3,2006
163,東海道本線,川崎,バス,幸区小向仲野町,36万円,60〜80m²,3LDK,2006年から,2014年2月〜,一種住居,9,2,5,36,4,3,2006
164,東海道本線,川崎,バス,幸区小向仲野町,38万円,100〜120m²,4LDK,2006年から,2014年2月〜,一種住居,9,2,5,38,6,4,2006
165,東海道本線,川崎,バス,幸区小向仲野町,40万円,80〜100m²,4LDK,2006年から,2013年8月〜,一種住居,9,2,5,40,5,4,2006
166,東海道本線,川崎,バス,幸区小向西町,40万円,60〜80m²,3LDK,2005年から,2013年8月〜,一種住居,9,2,5,40,4,3,2005
167,東海道本線,川崎,バス,幸区小向西町,41万円,80〜100m²,3LDK,2005年から,2013年8月〜,一種住居,9,2,5,41,5,3,2005
168,南武線,川崎,徒歩15分以内,幸区戸手,36万円,40〜60m²,2LDK,1981年から,2013年11月〜,準住居,9,3,3,36,3,2,1981
169,南武線,川崎,バス,川崎区桜本,33万円,60〜80m²,2SLDK,2006年から,2014年2月〜,準工業,9,3,5,33,4,2,2006
170,南武線,浜川崎,徒歩10分以内,川崎区小田栄,33万円,80〜100m²,3LDK,2006年から,2013年11月〜,準住居,74,3,2,33,5,3,2006
171,南武線,浜川崎,徒歩10分以内,川崎区鋼管通,33万円,60〜80m²,3LDK,2007年から,2013年5月〜,二種住居,74,3,2,33,4,3,2007
172,南武線,浜川崎,徒歩10分以内,川崎区鋼管通,34万円,40〜60m²,3LDK,2007年から,2013年11月〜,近隣商業,74,3,2,34,3,3,2007
173,南武線,八丁畷,徒歩5分以内,川崎区日進町,21万円,20〜40m²,1K,1979年から,2014年2月〜,商業,48,3,1,21,2,1,1979
174,南武線,尻手,徒歩5分以内,幸区南幸町,31万円,60〜80m²,3DK,1993年から,2014年2月〜,近隣商業,7,3,1,31,4,3,1993
175,南武線,尻手,徒歩5分以内,幸区南幸町,42万円,60〜80m²,3LDK,1998年から,2013年5月〜,商業,7,3,1,42,4,3,1998
176,南武線,尻手,徒歩5分以内,幸区柳町,46万円,60〜80m²,2LDK,2011年から,2014年2月〜,商業,7,3,1,46,4,2,2011
177,南武線,尻手,徒歩5分以内,幸区柳町,54万円,60〜80m²,2LDK,2011年から,2013年2月〜,商業,7,3,1,54,4,2,2011
178,南武線,尻手,徒歩10分以内,幸区南幸町,52万円,60〜80m²,2SLDK,2003年から,2013年11月〜,近隣商業,7,3,2,52,4,2,2003
179,南武線,矢向,徒歩5分以内,幸区塚越,24万円,20〜40m²,2K,1988年から,2014年2月〜,一種住居,26,3,1,24,2,2,1988
180,南武線,矢向,徒歩5分以内,幸区塚越,31万円,60〜80m²,3DK,1978年から,2014年2月〜,-,26,3,1,31,4,3,1978
181,南武線,矢向,徒歩10分以内,幸区神明町,48万円,60〜80m²,3LDK,2004年から,2013年11月〜,準工業,26,3,2,48,4,3,2004
182,南武線,矢向,徒歩10分以内,幸区塚越,38万円,60〜80m²,3LDK,1998年から,2014年2月〜,工業,26,3,2,38,4,3,1998
183,南武線,矢向,徒歩10分以内,幸区塚越,40万円,60〜80m²,3LDK,1998年から,2013年11月〜,工業,26,3,2,40,4,3,1998
184,南武線,矢向,徒歩10分以内,幸区塚越,42万円,60〜80m²,3LDK,1998年から,2014年2月〜,工業,26,3,2,42,4,3,1998
185,南武線,矢向,徒歩10分以内,幸区塚越,43万円,60〜80m²,3LDK,1998年から,2013年8月〜,工業,26,3,2,43,4,3,1998
186,南武線,矢向,徒歩10分以内,幸区塚越,44万円,60〜80m²,3LDK,2006年から,2013年5月〜,工業,26,3,2,44,4,3,2006
187,南武線,矢向,徒歩10分以内,幸区塚越,44万円,60〜80m²,3LDK,1998年から,2013年8月〜,工業,26,3,2,44,4,3,1998
188,南武線,矢向,徒歩10分以内,幸区塚越,45万円,60〜80m²,3LDK,2006年から,2013年11月〜,工業,26,3,2,45,4,3,2006
189,南武線,矢向,徒歩10分以内,幸区塚越,45万円,60〜80m²,3LDK,1998年から,2014年2月〜,工業,26,3,2,45,4,3,1998
190,南武線,矢向,徒歩10分以内,幸区塚越,46万円,60〜80m²,2SLDK,2006年から,2013年5月〜,工業,26,3,2,46,4,2,2006
191,南武線,矢向,徒歩10分以内,幸区塚越,46万円,60〜80m²,3LDK,2006年から,2013年5月〜,工業,26,3,2,46,4,3,2006
192,南武線,矢向,徒歩10分以内,幸区塚越,46万円,60〜80m²,3LDK,2006年から,2013年8月〜,工業,26,3,2,46,4,3,2006
193,南武線,矢向,徒歩10分以内,幸区塚越,47万円,60〜80m²,3LDK,2006年から,2013年8月〜,-,26,3,2,47,4,3,2006
194,南武線,矢向,徒歩10分以内,幸区塚越,47万円,60〜80m²,3LDK,2006年から,2013年8月〜,-,26,3,2,47,4,3,2006
195,南武線,矢向,徒歩10分以内,幸区塚越,47万円,60〜80m²,3LDK,2006年から,2013年5月〜,-,26,3,2,47,4,3,2006
196,南武線,矢向,徒歩10分以内,幸区塚越,48万円,60〜80m²,2SLDK,2006年から,2014年2月〜,-,26,3,2,48,4,2,2006
197,南武線,矢向,徒歩10分以内,幸区塚越,48万円,60〜80m²,3LDK,2006年から,2014年2月〜,工業,26,3,2,48,4,3,2006
198,南武線,矢向,徒歩10分以内,幸区塚越,48万円,60〜80m²,3LDK,2006年から,2013年8月〜,工業,26,3,2,48,4,3,2006
199,南武線,矢向,徒歩10分以内,幸区戸手本町,41万円,60〜80m²,3LDK,2004年から,2013年8月〜,準工業,26,3,2,41,4,3,2004
200,南武線,矢向,徒歩10分以内,幸区戸手本町,43万円,60〜80m²,3LDK,2000年から,2013年11月〜,準工業,26,3,2,43,4,3,2000
201,南武線,矢向,徒歩10分以内,幸区戸手本町,43万円,60〜80m²,3LDK,2000年から,2013年11月〜,準工業,26,3,2,43,4,3,2000
202,南武線,矢向,徒歩10分以内,幸区戸手本町,46万円,60〜80m²,3LDK,2004年から,2013年5月〜,準工業,26,3,2,46,4,3,2004
203,南武線,矢向,徒歩10分以内,幸区戸手本町,49万円,60〜80m²,3LDK,2004年から,2014年2月〜,準工業,26,3,2,49,4,3,2004
204,南武線,矢向,徒歩15分以内,幸区戸手本町,39万円,60〜80m²,3LDK,2001年から,2013年8月〜,近隣商業,26,3,3,39,4,3,2001
205,南武線,矢向,徒歩15分以内,幸区戸手本町,41万円,60〜80m²,3LDK,2001年から,2013年8月〜,近隣商業,26,3,3,41,4,3,2001
206,南武線,矢向,徒歩15分超,幸区小倉,30万円,60〜80m²,3LDK,1990年から,2014年2月〜,一種中高層,26,3,4,30,4,3,1990
207,南武線,矢向,徒歩15分超,幸区小向西町,31万円,60〜80m²,3LDK,2001年から,2013年8月〜,近隣商業,26,3,4,31,4,3,2001
208,南武線,鹿島田,徒歩5分以内,幸区小倉,39万円,60〜80m²,2LDK,1986年から,2013年11月〜,二種住居,89,3,1,39,4,2,1986
209,南武線,鹿島田,徒歩5分以内,幸区小倉,41万円,60〜80m²,3LDK,1986年から,2013年5月〜,二種住居,89,3,1,41,4,3,1986
210,南武線,鹿島田,徒歩5分以内,幸区小倉,42万円,60〜80m²,2LDK,1986年から,2013年11月〜,二種住居,89,3,1,42,4,2,1986
211,南武線,鹿島田,徒歩5分以内,幸区小倉,43万円,60〜80m²,3LDK,1986年から,2014年2月〜,二種住居,89,3,1,43,4,3,1986
212,南武線,鹿島田,徒歩5分以内,幸区小倉,43万円,60〜80m²,3LDK,1986年から,2013年11月〜,二種住居,89,3,1,43,4,3,1986
213,南武線,鹿島田,徒歩5分以内,幸区小倉,44万円,60〜80m²,3LDK,1986年から,2013年11月〜,二種住居,89,3,1,44,4,3,1986
214,南武線,鹿島田,徒歩5分以内,幸区小倉,44万円,60〜80m²,3LDK,1986年から,2013年5月〜,二種住居,89,3,1,44,4,3,1986
215,南武線,鹿島田,徒歩5分以内,幸区小倉,45万円,40〜60m²,2LDK,1986年から,2013年8月〜,二種住居,89,3,1,45,3,2,1986
216,南武線,鹿島田,徒歩5分以内,幸区小倉,45万円,80〜100m²,3LDK,1987年から,2014年2月〜,二種住居,89,3,1,45,5,3,1987
217,南武線,鹿島田,徒歩5分以内,幸区小倉,45万円,80〜100m²,4LDK,1986年から,2013年8月〜,二種住居,89,3,1,45,5,4,1986
218,南武線,鹿島田,徒歩5分以内,幸区小倉,46万円,60〜80m²,3LDK,1986年から,2013年8月〜,工業,89,3,1,46,4,3,1986
219,南武線,鹿島田,徒歩5分以内,幸区小倉,47万円,60〜80m²,2LDK,1986年から,2014年2月〜,二種住居,89,3,1,47,4,2,1986
220,南武線,鹿島田,徒歩5分以内,幸区小倉,48万円,40〜60m²,2LDK,1986年から,2013年11月〜,二種住居,89,3,1,48,3,2,1986
221,南武線,鹿島田,徒歩5分以内,幸区小倉,48万円,60〜80m²,3LDK,1986年から,2013年5月〜,二種住居,89,3,1,48,4,3,1986
222,南武線,鹿島田,徒歩5分以内,幸区小倉,50万円,80〜100m²,4LDK,1986年から,2013年11月〜,二種住居,89,3,1,50,5,4,1986
223,南武線,鹿島田,徒歩5分以内,幸区小倉,51万円,60〜80m²,3LDK,1986年から,2013年8月〜,二種住居,89,3,1,51,4,3,1986
224,南武線,鹿島田,徒歩5分以内,幸区小倉,58万円,40〜60m²,2LDK,1986年から,2014年2月〜,二種住居,89,3,1,58,3,2,1986
225,南武線,鹿島田,徒歩5分以内,幸区下平間,47万円,60〜80m²,3LDK,2006年から,2014年2月〜,商業,89,3,1,47,4,3,2006
226,南武線,鹿島田,徒歩5分以内,幸区新塚越,53万円,60〜80m²,2LDK,2001年から,2013年11月〜,一種住居,89,3,1,53,4,2,2001
227,南武線,鹿島田,徒歩5分以内,幸区新塚越,55万円,80〜100m²,3LDK,2001年から,2013年11月〜,一種住居,89,3,1,55,5,3,2001
228,南武線,鹿島田,徒歩5分以内,幸区新塚越,56万円,60〜80m²,2LDK,2001年から,2013年5月〜,一種住居,89,3,1,56,4,2,2001
229,南武線,鹿島田,徒歩5分以内,幸区新塚越,56万円,80〜100m²,3LDK,2001年から,2013年11月〜,一種住居,89,3,1,56,5,3,2001
230,南武線,鹿島田,徒歩5分以内,幸区新塚越,58万円,60〜80m²,2LDK,2001年から,2014年2月〜,一種住居,89,3,1,58,4,2,2001
231,南武線,鹿島田,徒歩5分以内,幸区新塚越,59万円,60〜80m²,2LDK,2001年から,2013年11月〜,一種住居,89,3,1,59,4,2,2001
232,南武線,鹿島田,徒歩5分以内,幸区新塚越,59万円,60〜80m²,2LDK,2001年から,2013年8月〜,一種住居,89,3,1,59,4,2,2001
